longitude,latitude
-117.0493198,48.01178883
-117.5309969,47.99470227
-117.2357276,47.90562089
-117.3927502,47.3152647
-117.3911194,47.85387755
-117.0978775,47.27098039
-117.1196112,47.68298447
-117.175277,47.9916658
-117.1452249,47.64668205
-117.3201588,47.70030093
-117.4668101,47.31625522
-117.4863205,47.42617027
-117.4772968,47.37243928
-117.4281779,47.41480966
-117.2915837,47.82226648
-117.0587478,47.4318888
-117.192701,47.34912778
-117.3437607,47.73632741
-117.3366362,47.91841941
-117.3525817,47.4393016
-117.6654151,47.59164654
-117.4677992,47.53562894
-117.633956,47.26960579
-117.3831337,47.67752513
-117.6435812,47.4418251
-117.1908617,47.52483281
-117.2503818,47.88365819
-117.6784122,47.6241748
-117.1728413,47.55409057
-117.7977845,47.49120542
-117.1577548,47.28210002
-117.2161748,47.37845624
-117.1639014,47.38296962
-117.4242623,48.03802537
-117.6815049,47.40494253
-117.4516504,47.34824145
-117.3024979,47.49569161
-117.4340706,47.76315547
-117.7278295,47.62302688
-117.6554892,47.54002955
-117.3085692,47.51694938
-117.0516782,47.94305003
-117.0654295,47.28185927
-117.3105069,47.4189498
-117.749024,47.61556428
-117.3974577,47.7479032
-117.743265,47.51484428
-117.1639509,47.78900097
-117.1449233,47.57123728
-117.3910814,47.89147976
-117.6410171,47.58563261
-117.7415875,47.76930354
-117.3052976,47.82999907
-117.2764803,47.38900788
-117.4002711,47.780034
-117.679173,47.85161555
-117.5291919,47.43915481
-117.5338122,47.93849325
-117.4005437,47.55460763
-117.6894181,47.40447035
-117.1308485,47.77975136
-117.4142915,48.0282187
-117.6626997,47.38023644
-117.621198,47.53650496
-117.5646487,47.66399969
-117.8091431,47.29585595
-117.2820055,47.93889297
-117.6350456,47.3525384
-117.2534799,47.70422142
-117.7878003,47.50728255
-117.6310503,47.27455749
-117.5893163,47.54927616
-117.1888412,48.00614732
-117.4333108,47.81464663
-117.4685711,47.92132209
-117.6189935,47.58223808
-117.1048959,48.02564057
-117.455551,47.7196919
-117.471326,47.74137115
-117.4430418,47.41942244
-117.3715228,48.03149707
-117.7201227,47.50421838
-117.2065552,47.2763795
-117.0591823,47.55152976
-117.2501652,47.64805421
-117.4484229,47.70660001
-117.4447982,47.30814974
-117.144564,47.91592546
-117.1712087,47.26990099
-117.5581001,47.46959766
-117.71961,47.30541214
-117.2377564,47.34669664
-117.1545344,47.45309444
-117.5157012,47.62367023
-117.0739956,47.37943802
-117.6326259,47.69089833
-117.5764272,47.74759924
-117.266817,47.77442441
-117.5594189,47.6518083
-117.8141139,47.28651152
-117.4653375,47.48211065
-117.208626,47.86487266
-117.8192482,47.34152523
-117.4706843,47.76498969
-117.409962,48.00171317
-117.3845764,47.82724955
-117.2738278,47.53837121
-117.3969809,47.52937148
-117.0744809,47.6964096
-117.8078892,47.7391914
-117.1854285,47.97518933
-117.5770883,47.7593056
-117.3975014,47.52590811
-117.543977,47.3916759
-117.1892797,47.48085875
-117.2160899,47.66518664
-117.4979588,47.6125529
-117.2542632,47.68159683
-117.8197329,47.51924037
-117.6244651,47.76277462
-117.3119063,47.96898567
-117.1085198,47.53566626
-117.6849469,47.8109129
-117.169584,47.81841029
-117.5107843,47.39775425
-117.6716495,47.57309473
-117.3114706,47.88187824
-117.63979,47.31598597
-117.2807653,47.64290694
-117.2432729,47.98930129
-117.3584154,47.57478424
-117.5121639,47.3151775
-117.0944616,47.35927225
-117.0711763,47.92766843
-117.1319922,47.37637444
-117.2783199,47.63158015
-117.3622975,47.80629702
-117.0689954,47.85362725
-117.3703967,47.67916239
-117.4284506,47.4919488
-117.0767834,47.26698403
-117.2838013,47.28071159
-117.6640757,47.63742563
-117.1134344,47.75747229
-117.169882,47.98880749
-117.6257992,47.78085791
-117.4892624,47.75611884
-117.056828,47.29023415
-117.6458045,47.44581272
-117.4967536,47.89742853
-117.485339,47.39725718
-117.170109,47.65044683
-117.3712937,47.70737519
-117.7093015,47.26183482
-117.7295534,47.71184332
-117.6354612,47.65945186
-117.4948769,47.33553099
-117.3249138,47.33544631
-117.1637951,47.88886848
-117.4089566,47.34631395
-117.6423903,47.72781207
-117.7767155,47.59672518
-117.4677271,47.3865832
-117.2644755,47.65326074
-117.4825832,47.89339776
-117.111942,47.96214443
-117.740666,47.43000572
-117.761635,47.64038423
-117.3550082,47.83976375
-117.4477858,47.38043021
-117.4528832,47.45273375
-117.7609197,47.74919506
-117.6689606,47.29093662
-117.4058536,47.83735917
-117.3215372,47.45600518
-117.431286,47.8756755
-117.6076532,47.49163471
-117.7634811,47.26111076
-117.6851618,47.63730057
-117.2234049,47.76718187
-117.5478412,47.53202981
-117.0742891,47.37579883
-117.6969105,47.39134722
-117.7880692,47.73220808
-117.2914637,47.84264482
-117.7463625,47.27930411
-117.1418245,47.6768191
-117.1040184,47.85525761
-117.7817306,47.63292033
-117.0471027,47.58579922
-117.2880915,47.27010518
-117.7399747,47.40431816
-117.7349123,47.31644929
-117.5709549,47.75219626
-117.2072065,47.6397268
-117.5242059,47.326453
-117.6081208,47.62439835
-117.7309026,47.30915874
-117.1652719,47.6397266
-117.5740757,47.45249762
-117.1570335,47.90098874
-117.3952142,48.03399635
-117.1872632,47.44901028
-117.1186143,47.39007475
-117.6555221,47.78075616
-117.0864098,48.00487235
-117.0841696,47.43336831
-117.6703252,47.38773678
-117.4027124,47.7110279
-117.1906749,47.41669255
-117.0517595,47.65154559
-117.1080677,47.7197862
-117.3981718,47.92286177
-117.1430954,47.85117592
-117.2816569,47.59461762
-117.4284036,47.48311207
-117.1296732,47.65035507
-117.1981798,47.89945569
-117.5032709,47.79974374
-117.786792,47.72434678
-117.2360281,47.77947539
-117.7021162,47.44320792
-117.6222979,47.57222966
-117.4424165,47.33359147
-117.4048573,48.00342736
-117.3691624,47.54280307
-117.7990662,47.42658531
-117.3633361,47.94186181
-117.3766677,47.37796049
-117.6918589,47.72985849
-117.4420258,47.47110623
-117.1652295,48.00864367
-117.368812,47.61442333
-117.5046417,47.86456234
-117.057845,48.02561425
-117.4617588,47.67642357
-117.2431506,47.59959626
-117.5095759,48.02051633
-117.6953804,47.66541451
-117.7921461,47.32972555
-117.817566,47.7782086
-117.5557201,47.27343349
-117.2496889,47.34557367
-117.4049004,47.78560324
-117.6066751,47.27123213
-117.4825175,47.78560148
-117.7033599,47.34395046
-117.5875471,47.73289011
-117.6344133,47.59788983
-117.5243391,47.49633147
-117.5201378,47.31539473
-117.2096385,47.7588866
-117.5377492,47.51852496
-117.6384461,47.32283877
-117.2565775,47.28273357
-117.1466008,47.8807607
-117.3077738,47.86120101
-117.242552,47.94245423
-117.5568835,47.78553288
-117.0738781,47.33705919
-117.2023949,47.47201512
-117.8230292,47.35817312
-117.3430743,47.52613841
-117.4491902,47.82201055
-117.641266,47.68981808
-117.3331358,47.3927077
-117.2373504,47.97294641
-117.7306751,47.38386522
-117.7954664,47.67171435
-117.6434319,47.62959999
-117.6863046,47.83286776
-117.2474948,47.48821681
-117.2372507,47.70152175
-117.442464,47.38979528
-117.6794941,47.86031961
-117.0940619,47.70725328
-117.0551563,47.89035571
-117.2358432,47.74672951
-117.5429139,47.53179183
-117.3735891,47.32819372
-117.1055179,47.86988926
-117.7368879,47.80334011
-117.4540422,47.79045502
-117.6105833,47.75009207
-117.3289588,47.37320583
-117.4305657,47.6569902
-117.0432227,47.35910199
-117.6724991,47.64236513
-117.300259,47.28682994
-117.788416,47.63373083
-117.2363351,47.42144212
-117.6627117,47.28037545
-117.5583166,47.33898384
-117.3779026,47.80873918
-117.54252,47.33254906
-117.1875012,47.82232833
-117.2500554,47.50866158
-117.2191945,47.48448106
-117.0592269,47.67559054
-117.1869005,47.80712036
-117.1817566,47.77911922
-117.8063892,47.30975554
-117.3465316,47.65366458
-117.3008424,47.5904148
-117.3224375,47.33421721
-117.6486052,47.48797688
-117.0642442,47.385933
-117.2155512,47.99865944
-117.7125416,47.32226756
-117.0678286,47.58419423
-117.7653466,47.7224047
-117.4030079,47.33614798
-117.0544532,47.72588598
-117.3933661,47.38359149
-117.1259262,47.67964238
-117.6728321,47.35834893
-117.5307427,47.54382171
-117.0562011,47.92438002
-117.3661217,47.70173211
-117.059066,47.57639073
-117.4469196,47.64086725
-117.2628305,47.87837176
-117.5983157,47.77798722
-117.6118759,47.78518221
-117.7052199,47.63128311
-117.608211,47.31864902
-117.4513007,47.80441537
-117.3639214,47.73273109
-117.2952964,47.41541627
-117.0757534,47.27232792
-117.7815743,47.51285826
-117.0953318,47.6843876
-117.3892816,47.61023424
-117.6686462,47.57220985
-117.2005119,47.5915433
-117.069848,47.43774891
-117.4438852,47.95812008
-117.3178412,47.56255482
-117.5284234,48.00305869
-117.3216104,47.69297839
-117.3957212,47.53326914
-117.5236625,47.39970882
-117.4769934,47.63349572
-117.3205979,47.74711698
-117.185159,47.95784074
-117.2845034,47.64377167
-117.0759157,47.44119963
-117.5003608,47.62492849
-117.4951496,47.45940254
-117.435176,47.7765641
-117.8209616,47.45738894
-117.1113714,47.28358829
-117.812647,47.67422547
-117.0532251,47.66464699
-117.4579721,47.59880585
-117.063281,47.65649857
-117.1126304,47.97479223
-117.1393443,47.30361601
-117.3877008,47.57688519
-117.6220994,47.34315305
-117.2401951,47.64299733
-117.7460258,47.74705715
-117.7796677,47.79145365
-117.6889507,47.39212499
-117.547635,47.52803712
-117.4093729,48.00366034
-117.1017255,47.26046365
-117.4094869,47.56685831
-117.1185175,47.44384733
-117.3702142,47.76914575
-117.3557312,47.93192376
-117.4817604,47.56850687
-117.3235659,47.79723582
-117.3013856,47.4088804
-117.2901216,47.83323533
-117.2662122,47.99479403
-117.1919106,47.46950852
-117.7129632,47.63322301
-117.0731191,47.55695219
-117.4322906,47.4795562
-117.5850567,47.26423585
-117.7911006,47.71519382
-117.0920773,47.92825887
-117.0435578,47.72619015
-117.6876473,47.48403882
-117.3657599,47.70649498
-117.3861758,47.28919106
-117.6626701,47.38391772
-117.5056572,47.62308485
-117.7240514,47.59770849
-117.8002512,47.32480529
-117.7824798,47.32561735
-117.5990142,47.44692246
-117.4506354,47.33861968
-117.3198405,47.97813048
-117.747126,47.31298499
-117.0538632,47.921108
-117.3057179,47.60449887
-117.0646643,47.43427923
-117.4896167,47.60380221
-117.2894546,47.3420011
-117.6375248,47.66250815
-117.1693327,47.96110047
-117.5195825,47.98769732
-117.6729305,47.3978302
-117.3548086,47.67451952
-117.7090778,47.80795582
-117.2880739,47.53653909
-117.1825171,47.5133582
-117.2779919,47.65556784
-117.1751332,47.87821041
-117.6326573,47.41136848
-117.3360169,47.50511622
-117.0518993,47.35789785
-117.2873994,47.33712408
-117.3794619,48.03402059
-117.323979,47.60320703
-117.2320081,48.01829231
-117.5128312,47.48886788
-117.1420021,47.4419026
-117.6838745,47.87547361
-117.3940413,47.85234124
-117.7357596,47.31736108
-117.4013521,47.70147669
-117.4044208,47.61459557
-117.3906263,47.61050043
-117.51903,47.5530343
-117.7021312,47.79366789
-117.5543401,47.69477344
-117.5456924,47.27400186
-117.59918,47.7392007
-117.3536771,47.41658043
-117.5820728,47.43788273
-117.1112571,47.86232457
-117.0963219,48.03978564
-117.2331599,47.82966101
-117.4014257,47.38035629
-117.7896409,47.46966018
-117.0808709,47.31843929
-117.2168968,47.98498958
-117.2739186,47.97360766
-117.3308598,47.95388229
-117.1188724,47.91787391
-117.3223828,47.97710627
-117.5276218,47.47115241
-117.4580074,47.40856743
-117.1166391,47.63161325
-117.1550745,47.71969857
-117.3713077,47.28732083
-117.5162843,47.49761567
-117.0538093,47.62106406
-117.3418688,47.38770253
-117.4080887,47.32649964
-117.5596385,47.56630157
-117.6683068,47.32542564
-117.2774649,47.65335427
-117.4431582,47.67754288
-117.1721929,47.85256381
-117.1074327,47.67584387
-117.6109466,47.301979
-117.671328,47.60589433
-117.6991411,47.84868178
-117.7717045,47.54346592
-117.5814504,47.29000846
-117.1976189,47.70828304
-117.2804555,47.33766647
-117.393119,47.47414401
-117.8022712,47.70856526
-117.3671446,47.86890868
-117.5160203,47.32151324
-117.1832814,47.37381475
-117.054055,47.32139819
-117.2706698,47.80733627
-117.1108782,47.32617189
-117.065082,47.454412
-117.2016088,47.81678612
-117.3445733,47.41640998
-117.7881897,47.64009626
-117.7019171,47.60074385
-117.5307884,47.85437492
-117.456676,47.79231176
-117.4432246,47.69149495
-117.5990791,47.61247131
-117.1250504,47.39086952
-117.7036102,47.47053954
-117.5334567,47.83023905
-117.2216808,47.44403756
-117.3549548,47.45560581
-117.0919639,47.57141204
-117.709945,47.26137262
-117.8146678,47.33168889
-117.2536089,47.62539334
-117.5184526,47.78355887
-117.2422697,47.39722621
-117.0695814,47.92462386
-117.7259029,47.41573208
-117.0753894,48.04234848
-117.5015761,47.41116445
-117.1100884,47.27438525
-117.7436596,47.30326021
-117.6474169,47.79559569
-117.3363712,47.54861137
-117.6411552,47.72752105
-117.185209,47.49507894
-117.7008481,47.40573882
-117.0532626,47.64304564
-117.2835614,48.04421591
-117.4378109,47.8395941
-117.4270318,47.8955712
-117.7903268,47.70406364
-117.428579,47.96165595
-117.2899865,47.53399387
-117.7585235,47.48992446
-117.3282004,47.75230499
-117.80315,47.33940267
-117.7940496,47.66519313
-117.1359285,47.97542128
-117.2278451,47.73852658
-117.4496137,47.55714804
-117.5973157,47.52503934
-117.607304,47.75337014
-117.3220855,47.83276168
-117.2173956,48.00480967
-117.2332057,47.87558787
-117.1936735,47.93471281
-117.3838485,47.95847601
-117.4232041,48.01132247
-117.723857,47.30451001
-117.3274558,47.43557168
-117.2090591,47.63232747
-117.7393666,47.26963076
-117.1187954,47.99026743
-117.4027962,47.52830968
-117.6891662,47.52116099
-117.5204627,47.60592525
-117.3280591,47.57880945
-117.090377,47.78295632
-117.5062867,47.33071355
-117.471552,47.72854068
-117.5816596,47.41728447
-117.6788138,47.59082739
-117.4012493,47.81992993
-117.7631486,47.47792505
-117.7878872,47.71670224
-117.4285087,47.60713894
-117.0557769,47.72551393
-117.4002705,47.28087487
-117.6387107,47.44677754
-117.512461,47.70699059
-117.6298763,47.78623632
-117.5716062,47.56592618
-117.3309855,47.75524667
-117.2265314,47.89790456
-117.4460538,47.40694901
-117.1105962,47.64068098
-117.7872392,47.51088329
-117.6128258,47.53592131
-117.2010024,47.90732608
-117.247111,47.80833252
-117.0420156,47.70619518
-117.2758581,47.66275913
-117.7152896,47.63795135
-117.2966923,47.51243542
-117.1683292,47.33484615
-117.8103897,47.4758731
-117.1844965,47.72913658
-117.2833724,47.4908076
-117.3483508,47.67832109
-117.797915,47.51950183
-117.3949199,47.66262457
-117.5208057,47.69441191
-117.1101248,47.95471678
-117.4257467,47.41454469
-117.1892925,47.52459076
-117.6223647,47.6687264
-117.2314406,47.54194167
-117.7228213,47.33430088
-117.642097,47.78626232
-117.5398974,47.27561
-117.6222372,47.75931174
-117.4330663,47.26369883
-117.4345052,47.48866952
-117.4681255,47.36697302
-117.4887329,47.29130011
-117.4542127,47.85157769
-117.7152175,47.45138341
-117.4269371,47.74054336
-117.2684149,47.43516922
-117.2412759,47.63168389
-117.3890217,47.835687
-117.7539677,47.57902903
-117.4832899,47.83987844
-117.1339112,47.43157479
-117.6384062,47.47524909
-117.7465813,47.44496792
-117.4661846,47.97606743
-117.5877053,47.38217247
-117.0894172,48.01463868
-117.437808,47.40938335
-117.8172026,47.51587598
-117.2971119,48.03282262
-117.5656581,47.50274981
-117.576665,47.48975677
-117.1943616,47.65708145
-117.5158113,47.7352598
-117.1020255,47.8963918
-117.2841162,47.89957164
-117.5621004,47.4061378
-117.7484775,47.69468978
-117.1460512,47.94550357
-117.3874123,47.56288154
-117.0540592,47.78384826
-117.0505148,47.29746318
-117.6156914,47.35970028
-117.5968364,47.46883313
-117.8015359,47.3596692
-117.5787088,47.31001148
-117.2479173,47.98908907
-117.0569736,47.62531558
-117.2042871,47.3285724
-117.5494669,47.44791543
-117.3487538,47.42233627
-117.7470194,47.79114547
-117.3778526,47.83567319
-117.402738,47.93253137
-117.3033582,47.98486683
-117.5483439,47.39675568
-117.4946726,47.90146959
-117.3997797,47.73019332
-117.452472,47.95480318
-117.7468655,47.42096338
-117.4145101,47.75290284
-117.2234429,47.66063139
-117.7032045,47.45543957
-117.7171327,47.46113612
-117.3897063,47.986585
-117.5850676,47.41234736
-117.6363986,47.67672425
-117.5881615,47.77544799
-117.3755037,47.49338671
-117.6578361,47.65144663
-117.6458474,47.59399089
-117.7762428,47.58674352
-117.5173921,47.32349774
-117.0974921,47.96944339
-117.1375312,47.78704662
-117.3212589,47.98827303
-117.093008,47.42354603
-117.3540668,47.98929009
-117.0856757,47.88061038
-117.4642745,47.94890364
-117.5189998,47.45338621
-117.1937127,47.94104929
-117.0681008,47.92164186
-117.5619541,47.75477257
-117.3705487,47.51021832
-117.5222298,47.38517072
-117.673093,47.35838032
-117.2731657,47.30138183
-117.1689085,47.92758369
-117.1039944,47.96394616
-117.2827657,48.03200878
-117.6941509,47.7859422
-117.2684848,47.8874036
-117.3467193,47.76048248
-117.7236873,47.63684438
-117.2222619,47.61318066
-117.7738299,47.77639198
-117.6600626,47.27908332
-117.0895728,47.77317728
-117.390897,47.85309779
-117.7839165,47.58631244
-117.5020146,47.26532521
-117.3226598,47.99258564
-117.5125006,47.99664723
-117.0807883,47.96937436
-117.0614493,47.35018582
-117.330911,47.36672972
-117.2192759,47.76117385
-117.4421321,47.25974972
-117.175991,47.62798893
-117.4336445,47.96109229
-117.5525384,47.76841651
-117.74352,47.35920687
-117.2151088,47.59535384
-117.2332224,47.77728513
-117.4239234,47.80840782
-117.7067631,47.2847005
-117.0771455,47.59982607
-117.7851411,47.47088612
-117.4020424,47.36851154
-117.7609922,47.644087
-117.2166822,47.33440649
-117.7816828,47.80303813
-117.4931271,47.50658906
-117.4423515,47.38270211
-117.2069941,47.6896825
-117.8171747,47.38298384
-117.4494014,48.02182129
-117.448616,47.9471086
-117.5354083,47.70265634
-117.1948711,47.36178
-117.3739263,47.72351766
-117.7498033,47.43350862
-117.3907573,47.9766028
-117.3079761,47.53307722
-117.2175139,47.89553208
-117.6072483,47.58988244
-117.5499937,47.72739151
-117.3570455,47.43161903
-117.4123345,47.53893764
-117.666693,47.35576467
-117.2237542,47.44207303
-117.2411497,47.71302237
-117.3711524,47.40821071
-117.425069,47.75709772
-117.3316522,47.84488346
-117.5097799,47.7995477
-117.3148665,47.48194244
-117.6013813,47.42924377
-117.4746168,47.70541084
-117.2484247,47.39201408
-117.3345821,47.80207489
-117.7044138,47.79090758
-117.77501,47.60459892
-117.371933,47.39488609
-117.7177901,47.47341147
-117.0680385,47.82098292
-117.7529994,47.81386727
-117.1036678,47.83619602
-117.0826086,47.70763969
-117.6662578,47.69469084
-117.6566999,47.5960194
-117.7772223,47.27477773
-117.3367939,47.38087725
-117.3456744,47.7238383
-117.3081177,48.00205406
-117.3568102,47.75290763
-117.239666,47.53518839
-117.8036891,47.47241008
-117.2682295,47.56658395
-117.7983388,47.43313874
-117.4682332,47.71997336
-117.2088203,47.41264456
-117.378433,47.34318954
-117.4073697,47.92220132
-117.4067252,47.48133483
-117.0825639,47.82639214
-117.3534632,47.75116733
-117.4058855,47.94437803
-117.1610481,47.82758473
-117.2817937,47.73459599
-117.3204297,47.70545245
-117.7717316,47.35931372
-117.1217326,48.02296561
-117.1259621,48.01111975
-117.5578836,47.6634802
-117.2942701,47.59976427
-117.343705,47.92975028
-117.5275474,47.84313377
-117.4377451,47.57933531
-117.687654,47.30850996
-117.3616041,47.65129146
-117.3182126,47.32399902
-117.4974091,47.55328104
-117.279958,47.71550887
-117.2919982,48.0218903
-117.1305004,47.64921623
-117.0661553,47.45567744
-117.5151235,47.67280871
-117.1451777,48.02444079
-117.7915114,47.55914734
-117.7023681,47.27763812
-117.3429455,47.42320451
-117.0672052,47.71725221
-117.5837591,47.54554923
-117.5830727,47.59107662
-117.3583857,47.52481742
-117.6986545,47.82726496
-117.046141,47.36691911
-117.5009487,47.47717293
-117.3715705,47.67816449
-117.657005,47.75584358
-117.2105451,47.83202946
-117.4362334,47.39652761
-117.0547598,47.91529071
-117.3674185,47.64487642
-117.1761075,47.49255415
-117.1292971,48.02077687
-117.4653138,47.42272764
-117.8117786,47.35544635
-117.6922768,47.2624125
-117.1024438,47.67754648
-117.3319586,47.30897256
-117.5327985,48.00211409
-117.3450484,47.62632238
-117.4034938,47.62168728
-117.6868837,47.78545335
-117.3282401,47.70568446
-117.0503696,47.86546161
-117.1392542,47.29902093
-117.400467,47.69310685
-117.4997082,47.30598331
-117.4751852,47.83125081
-117.7849104,47.76562542
-117.4975258,47.67859023
-117.708746,47.63526576
-117.7195765,47.58065836
-117.2011356,47.56447421
-117.0837175,47.67774166
-117.451951,47.46598506
-117.3505591,47.7024795
-117.503902,47.60500768
-117.3004412,47.93187854
-117.1002452,47.36227405
-117.1111061,47.77961945
-117.1557513,47.7354651
-117.1210202,47.43421634
-117.1070079,47.26003847
-117.2457551,47.75128581
-117.7163593,47.54782536
-117.6737275,47.33313521
-117.3117079,47.39278273
-117.2576,47.85149388
-117.2180174,47.78435309
-117.4333722,47.82656825
-117.7981593,47.29532247
-117.5154924,47.40480677
-117.3707036,47.58229907
-117.7894833,47.78329041
-117.1671516,47.91351629
-117.4321637,47.66565233
-117.0907782,47.38975524
-117.2862455,47.67040067
-117.7768525,47.74798183
-117.290252,47.80177743
-117.4069192,47.88714636
-117.4551935,47.6234144
-117.1485937,47.825862
-117.3586378,47.33560581
-117.2093046,47.77680549
-117.6103174,47.67874992
-117.3012892,47.63004748
-117.379989,47.27919136
-117.2006007,48.03232421
-117.6760295,47.48760759
-117.6288473,47.35487605
-117.2722634,47.57852387
-117.1538689,47.84678966
-117.3449943,47.43409009
-117.2179982,47.44834552
-117.7244083,47.51683171
-117.3459813,47.52819225
-117.2717448,47.94448313
-117.2859995,47.67579013
-117.3029281,47.62350472
-117.3067739,47.52494011
-117.1869679,47.63191329
-117.4777664,47.35681037
-117.4689572,47.46375688
-117.0989179,47.43721211
-117.5063219,47.92322532
-117.2421122,47.41681472
-117.2513714,47.941916
-117.4590918,48.03917049
-117.0814008,47.86302277
-117.7523295,47.41299248
-117.1028108,47.64663414
-117.102278,47.43339743
-117.0638723,47.49997189
-117.4806997,47.81493417
-117.6916009,47.76002643
-117.467677,47.94401685
-117.3257168,47.34970891
-117.4337732,47.62542267
-117.1887953,47.94583764
-117.601447,47.75937083
-117.3171716,47.44696859
-117.2606694,47.68636017
-117.254236,47.66941889
-117.7882002,47.7343949
-117.4230186,47.59633807
-117.7448495,47.34186698
-117.8043876,47.55149313
-117.3947732,47.70587224
-117.2693879,47.75150018
-117.1893103,47.8323619
-117.2965981,47.8779749
-117.2293195,47.36041989
-117.6939325,47.69498158
-117.6860795,47.32948515
-117.7009367,47.38920629
-117.166852,47.90783295
-117.2156542,47.474649
-117.5824456,47.77037872
-117.1813868,47.96274845
-117.4016034,47.5746448
-117.6540518,47.69546184
-117.3879261,47.59709029
-117.38693,47.77318132
-117.0676061,47.88849869
-117.1090415,47.69643429
-117.6802245,47.36932127
-117.7271631,47.83397481
-117.5761702,47.71087731
-117.6783838,47.83643622
-117.802785,47.49105736
-117.7463641,47.80704417
-117.0508633,47.73019512
-117.1882341,47.64357884
-117.5494366,47.72358761
-117.6541135,47.27849848
-117.2204297,47.82720082
-117.6978044,47.84392114
-117.509059,47.62957159
-117.5040064,47.30116352
-117.1863949,47.98956863
-117.1506294,48.00860859
-117.3252193,47.32661987
-117.0548488,47.87487982
-117.090384,47.54984247
-117.6434089,47.26492621
-117.2902048,48.04373826
-117.6691338,47.78357328
-117.7667301,47.39355848
-117.1755149,47.92413022
-117.2401426,47.75758585
-117.0812573,47.37832298
-117.2549299,47.43441931
-117.3217413,47.90006051
-117.208232,47.90336143
-117.1872772,47.78050668
-117.3049961,47.91714421
-117.662227,47.69364634
-117.1197795,47.33461707
-117.3065351,47.68297659
-117.4290811,47.49519244
-117.1880568,47.3536896
-117.0453701,47.3769375
-117.2254815,47.76063285
-117.2402117,47.40625842
-117.773168,47.29349162
-117.2394643,47.30186954
-117.4271289,47.45413814
-117.3466212,48.02517566
-117.5297049,47.38855726
-117.0733108,47.96561039
-117.0514645,47.37065703
-117.6936669,47.76581437
-117.3434806,47.83177959
-117.1781803,47.33393011
-117.2840052,48.0441091
-117.2504367,47.5927826
-117.0563649,47.85868735
-117.3456106,47.81349639
-117.3368,47.48113988
-117.5367394,47.31658317
-117.7145253,47.6647377
-117.4532122,47.59937074
-117.6684756,47.26981817
-117.4040379,47.5138063
-117.2103985,47.35054604
-117.3322079,47.26802541
-117.2076621,47.58471019
-117.7729574,47.58722913
-117.4472957,47.45921943
-117.3598265,47.69788982
-117.4102882,47.57235645
-117.3757658,47.69647757
-117.3225741,47.88312177
-117.5619662,47.28214646
-117.1429767,47.7259928
-117.1712332,47.47186292
-117.284787,47.47368018
-117.7559278,47.40115534
-117.7531552,47.52069215
-117.6587656,47.76250794
-117.5163747,47.64933109
-117.6010605,47.48334231
-117.2600199,47.49811635
-117.3943406,47.28626391
-117.8138784,47.80796578
-117.2478557,47.47280359
-117.3509718,47.91396003
-117.1647924,47.43314044
-117.3863293,47.6936484
-117.5662744,47.35400602
-117.4818222,47.80111223
-117.24073,47.51115958
-117.5896115,47.712027
-117.196152,48.00000305
-117.7960852,47.29715205
-117.0959666,47.77096995
-117.6648635,47.44667297
-117.491024,47.60544416
-117.369645,47.59994237
-117.1024404,47.62369476
-117.5301968,47.34278927
-117.6877756,47.51879275
-117.5005021,47.33806466
-117.4339266,47.99870765
-117.4913733,47.62641987
-117.5728368,47.53904115
-117.8012588,47.71877417
-117.4534118,47.86391626
-117.045776,47.9757542
-117.2350853,47.46592382
-117.7107309,47.50254361
-117.0447307,47.70032724
-117.4412754,47.58756692
-117.5407041,47.76412356
-117.4175277,47.50206346
-117.1119084,47.61580734
-117.8151801,47.62335298
-117.2619449,47.51180778
-117.2106583,48.02586843
-117.5142029,47.64598949
-117.4046207,47.90570101
-117.7108246,47.64513058
-117.46753,47.3295832
-117.2640914,47.30965135
-117.1533794,47.55058812
-117.5307814,47.40707112
-117.3972925,47.27393398
-117.4694262,47.77199507
-117.5631127,47.41018967
-117.5598174,47.56537744
-117.0914267,47.55624228
-117.0727571,47.64416265
-117.7756181,47.53513023
-117.3692779,47.68263384
-117.3096239,48.04336775
-117.2882847,47.89690843
-117.2230894,47.91759624
-117.7734091,47.80241826
-117.0862986,47.53941145
-117.3663195,47.53357429
-117.1981738,47.39597182
-117.1809669,47.72054692
-117.1196133,47.26462312
-117.668462,47.63201675
-117.4048966,47.72925778
-117.1336992,47.53271912
-117.6604088,47.81563126
-117.0865119,47.48440079
-117.3189369,47.30923392
-117.2303321,47.85130652
-117.0585517,47.98820174
-117.2165222,47.77333373
-117.4278786,47.39738709
-117.6401047,47.26727007
-117.1814498,47.47743619
-117.167997,47.92227157
-117.7041866,47.68959939
-117.3979298,48.02239926
-117.4412405,47.89082388
-117.6485356,47.82667743
-117.7622327,47.5568068
-117.5380089,47.71166015
-117.3931802,47.71500004
-117.372811,47.4961889
-117.5252782,47.63339495
-117.5336722,47.46443875
-117.2174985,47.69792723
-117.2778228,47.52655159
-117.3111834,47.61031265
-117.3501273,47.4167088
-117.772112,47.33100601
-117.4492898,47.84610568
-117.0882538,47.31126479
-117.1613794,48.0332065
-117.3174416,47.596802
-117.5667366,47.27816922
-117.0635472,47.28642129
-117.7270186,47.4240457
-117.6425671,47.61447129
-117.06599,47.49937767
-117.6298038,47.62347732
-117.1231724,47.67324753
-117.1606739,47.80593882
-117.2183713,47.45638374
-117.1698499,47.3114385
-117.4980384,47.75039716
-117.7968612,47.35039256
-117.1083155,47.72127397
-117.0703011,47.26598188
